"Plot Title: smoke_2"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 21445613, SEN S/N: 21445613)","RH, % (LGR S/N: 21445613, SEN S/N: 21445613)","Coupler Detached (LGR S/N: 21445613)","Coupler Attached (LGR S/N: 21445613)","Host Connected (LGR S/N: 21445613)","Stopped (LGR S/N: 21445613)","End Of File (LGR S/N: 21445613)"
1218,05/07/24 02:45:00 AM,61.300,58.803,,,,,
1219,05/07/24 03:00:00 AM,61.146,59.023,,,,,
1220,05/07/24 03:15:00 AM,61.068,59.756,,,,,
1221,05/07/24 03:30:00 AM,61.146,60.684,,,,,
1222,05/07/24 03:45:00 AM,61.223,59.976,,,,,
1223,05/07/24 04:00:00 AM,61.146,60.342,,,,,
1224,05/07/24 04:15:00 AM,60.991,58.901,,,,,
1225,05/07/24 04:30:00 AM,60.606,58.974,,,,,
1226,05/07/24 04:45:00 AM,60.219,59.780,,,,,
1227,05/07/24 05:00:00 AM,59.988,61.856,,,,,
1228,05/07/24 05:15:00 AM,59.833,62.271,,,,,
1229,05/07/24 05:30:00 AM,59.756,61.221,,,,,
1230,05/07/24 05:45:00 AM,59.524,61.319,,,,,
1231,05/07/24 06:00:00 AM,59.216,61.929,,,,,
1232,05/07/24 06:15:00 AM,59.061,62.198,,,,,
1233,05/07/24 06:30:00 AM,58.984,62.491,,,,,
1234,05/07/24 06:45:00 AM,59.216,62.418,,,,,
1235,05/07/24 07:00:00 AM,59.446,62.613,,,,,
1236,05/07/24 07:15:00 AM,59.833,64.127,,,,,
1237,05/07/24 07:30:00 AM,60.373,64.225,,,,,
1238,05/07/24 07:45:00 AM,61.146,63.126,,,,,
1239,05/07/24 08:00:00 AM,61.763,63.077,,,,,
1240,05/07/24 08:15:00 AM,62.613,63.736,,,,,
1241,05/07/24 08:30:00 AM,63.230,62.735,,,,,
1242,05/07/24 08:45:00 AM,64.080,61.538,,,,,
1243,05/07/24 09:00:00 AM,64.774,59.878,,,,,
1244,05/07/24 09:15:00 AM,65.316,58.803,,,,,
1245,05/07/24 09:30:00 AM,65.779,58.559,,,,,
1246,05/07/24 09:45:00 AM,66.551,58.364,,,,,
1247,05/07/24 10:00:00 AM,67.168,58.364,,,,,
1248,05/07/24 10:15:00 AM,67.788,58.144,,,,,
1249,05/07/24 10:30:00 AM,68.328,57.851,,,,,
1250,05/07/24 10:45:00 AM,69.022,58.315,,,,,
1251,05/07/24 11:00:00 AM,69.717,57.021,,,,,
1252,05/07/24 11:15:00 AM,70.489,56.484,,,,,
1253,05/07/24 11:30:00 AM,71.262,55.165,,,,,
1254,05/07/24 11:45:00 AM,72.189,53.236,,,,,
1255,05/07/24 12:00:00 PM,72.883,52.088,,,,,
1256,05/07/24 12:15:00 PM,73.346,52.112,,,,,
1257,05/07/24 12:30:00 PM,73.656,52.186,,,,,
1258,05/07/24 12:45:00 PM,74.583,51.062,,,,,
1259,05/07/24 01:00:00 PM,75.355,50.085,,,,,
1260,05/07/24 01:15:00 PM,75.817,49.206,,,,,
1261,05/07/24 01:30:00 PM,76.512,47.082,,,,,
1262,05/07/24 01:45:00 PM,77.594,46.252,,,,,
1263,05/07/24 02:00:00 PM,78.366,45.250,,,,,
1264,05/07/24 02:15:00 PM,79.601,43.663,,,,,
1265,05/07/24 02:30:00 PM,80.915,42.222,,,,,
1266,05/07/24 02:45:00 PM,82.537,39.536,,,,,
1267,05/07/24 03:00:00 PM,84.544,36.874,,,,,
1268,05/07/24 03:15:00 PM,86.320,34.457,,,,,
1269,05/07/24 03:30:00 PM,88.250,32.747,,,,,
1270,05/07/24 03:45:00 PM,89.100,31.282,,,,,
1271,05/07/24 04:00:00 PM,89.254,31.893,,,,,
1272,05/07/24 04:15:00 PM,88.250,34.286,,,,,
1273,05/07/24 04:30:00 PM,86.088,36.264,,,,,
1274,05/07/24 04:45:00 PM,83.926,38.608,,,,,
1275,05/07/24 05:00:00 PM,82.459,40.391,,,,,
1276,05/07/24 05:15:00 PM,81.610,40.977,,,,,
1277,05/07/24 05:30:00 PM,80.451,43.126,,,,,
1278,05/07/24 05:45:00 PM,78.751,45.690,,,,,
1279,05/07/24 06:00:00 PM,77.207,46.789,,,,,
1280,05/07/24 06:15:00 PM,76.050,48.523,,,,,
1281,05/07/24 06:30:00 PM,74.737,50.379,,,,,
1282,05/07/24 06:45:00 PM,73.423,52.552,,,,,
1283,05/07/24 07:00:00 PM,72.266,52.991,,,,,
1284,05/07/24 07:15:00 PM,71.262,54.652,,,,,
1285,05/07/24 07:30:00 PM,70.489,57.436,,,,,
1286,05/07/24 07:45:00 PM,69.949,58.926,,,,,
1287,05/07/24 08:00:00 PM,69.485,59.756,,,,,
1288,05/07/24 08:15:00 PM,69.022,60.098,,,,,
1289,05/07/24 08:30:00 PM,68.713,57.656,,,,,
1290,05/07/24 08:45:00 PM,68.482,57.607,,,,,
1291,05/07/24 09:00:00 PM,68.250,55.067,,,,,
1292,05/07/24 09:15:00 PM,68.095,52.381,,,,,
1293,05/07/24 09:30:00 PM,68.250,50.574,,,,,
1294,05/07/24 09:45:00 PM,68.328,49.890,,,,,
1295,05/07/24 10:00:00 PM,68.482,47.863,,,,,
1296,05/07/24 10:15:00 PM,68.560,50.745,,,,,
1297,05/07/24 10:30:00 PM,68.328,52.063,,,,,
1298,05/07/24 10:45:00 PM,67.863,53.382,,,,,
1299,05/07/24 11:00:00 PM,67.555,53.284,,,,,
1300,05/07/24 11:15:00 PM,67.323,54.335,,,,,
1301,05/07/24 11:30:00 PM,67.015,55.800,,,,,
1302,05/07/24 11:45:00 PM,66.551,57.094,,,,,
1303,05/08/24 12:00:00 AM,66.166,57.851,,,,,
1304,05/08/24 12:15:00 AM,65.934,57.314,,,,,
1305,05/08/24 12:30:00 AM,65.701,57.656,,,,,
1306,05/08/24 12:45:00 AM,65.471,58.315,,,,,
1307,05/08/24 01:00:00 AM,65.316,58.462,,,,,
1308,05/08/24 01:15:00 AM,65.084,59.780,,,,,
1309,05/08/24 01:30:00 AM,64.929,60.098,,,,,
1310,05/08/24 01:45:00 AM,64.852,59.731,,,,,
1311,05/08/24 02:00:00 AM,64.699,59.487,,,,,
1312,05/08/24 02:15:00 AM,64.544,58.242,,,,,
1313,05/08/24 02:30:00 AM,64.002,59.072,,,,,
1314,05/08/24 02:45:00 AM,63.772,59.341,,,,,
1315,05/08/24 03:00:00 AM,63.462,60.513,,,,,
1316,05/08/24 03:15:00 AM,63.307,58.413,,,,,
1317,05/08/24 03:30:00 AM,62.922,57.656,,,,,
1318,05/08/24 03:45:00 AM,62.382,59.756,,,,,
1319,05/08/24 04:00:00 AM,62.227,61.026,,,,,
1320,05/08/24 04:15:00 AM,62.150,58.413,,,,,
1321,05/08/24 04:30:00 AM,61.686,57.582,,,,,
1322,05/08/24 04:45:00 AM,61.378,60.171,,,,,
1323,05/08/24 05:00:00 AM,61.146,59.609,,,,,
1324,05/08/24 05:15:00 AM,60.913,60.244,,,,,
1325,05/08/24 05:30:00 AM,60.838,61.685,,,,,
1326,05/08/24 05:45:00 AM,60.838,61.343,,,,,
1327,05/08/24 06:00:00 AM,60.683,61.954,,,,,
1328,05/08/24 06:15:00 AM,60.760,62.979,,,,,
1329,05/08/24 06:30:00 AM,60.760,64.103,,,,,
1330,05/08/24 06:45:00 AM,60.991,63.810,,,,,
1331,05/08/24 07:00:00 AM,61.223,64.029,,,,,
1332,05/08/24 07:15:00 AM,61.763,62.808,,,,,
1333,05/08/24 07:30:00 AM,62.305,62.906,,,,,
1334,05/08/24 07:45:00 AM,63.154,63.980,,,,,
1335,05/08/24 08:00:00 AM,63.927,64.591,,,,,
1336,05/08/24 08:15:00 AM,64.544,64.200,,,,,
1337,05/08/24 08:30:00 AM,65.161,64.225,,,,,
1338,05/08/24 08:45:00 AM,65.701,63.956,,,,,
1339,05/08/24 09:00:00 AM,66.166,63.272,,,,,
1340,05/08/24 09:15:00 AM,66.706,63.004,,,,,
1341,05/08/24 09:30:00 AM,67.401,61.832,,,,,
1342,05/08/24 09:45:00 AM,68.018,62.247,,,,,
1343,05/08/24 10:00:00 AM,68.713,60.855,,,,,
1344,05/08/24 10:15:00 AM,69.022,60.586,,,,,
1345,05/08/24 10:30:00 AM,69.485,58.852,,,,,
1346,05/08/24 10:45:00 AM,70.257,57.558,,,,,
1347,05/08/24 11:00:00 AM,71.107,56.630,,,,,
1348,05/08/24 11:15:00 AM,71.416,54.286,,,,,
1349,05/08/24 11:30:00 AM,71.571,53.724,,,,,
1350,05/08/24 11:45:00 AM,72.421,50.427,,,,,
1351,05/08/24 12:00:00 PM,73.193,48.938,,,,,
1352,05/08/24 12:15:00 PM,73.578,49.719,,,,,
1353,05/08/24 12:30:00 PM,74.041,49.695,,,,,
1354,05/08/24 12:45:00 PM,74.890,48.327,,,,,
1355,05/08/24 01:00:00 PM,75.817,47.961,,,,,
1356,05/08/24 01:15:00 PM,76.899,46.569,,,,,
1357,05/08/24 01:30:00 PM,77.671,45.177,,,,,
1358,05/08/24 01:45:00 PM,78.444,45.836,,,,,
1359,05/08/24 02:00:00 PM,79.448,44.493,,,,,
1360,05/08/24 02:15:00 PM,80.838,42.271,,,,,
1361,05/08/24 02:30:00 PM,82.150,39.780,,,,,
1362,05/08/24 02:45:00 PM,83.462,38.852,,,,,
1363,05/08/24 03:00:00 PM,84.157,38.339,,,,,
1364,05/08/24 03:15:00 PM,84.699,38.291,,,,,
1365,05/08/24 03:30:00 PM,84.621,38.755,,,,,
1366,05/08/24 03:45:00 PM,84.234,38.999,,,,,
1367,05/08/24 04:00:00 PM,83.617,39.341,,,,,
1368,05/08/24 04:15:00 PM,82.690,40.586,,,,,
1369,05/08/24 04:30:00 PM,82.227,40.513,,,,,
1370,05/08/24 04:45:00 PM,81.610,40.806,,,,,
1371,05/08/24 05:00:00 PM,80.992,41.490,,,,,
1372,05/08/24 05:15:00 PM,80.065,41.783,,,,,
1373,05/08/24 05:30:00 PM,78.984,43.346,,,,,
1374,05/08/24 05:45:00 PM,77.671,44.615,,,,,
1375,05/08/24 06:00:00 PM,76.590,44.274,,,,,
1376,05/08/24 06:15:00 PM,75.510,45.543,,,,,
1377,05/08/24 06:30:00 PM,74.273,47.741,,,,,
1378,05/08/24 06:45:00 PM,73.116,49.939,,,,,
1379,05/08/24 07:00:00 PM,72.111,51.770,,,,,
1380,05/08/24 07:15:00 PM,71.184,54.237,,,,,
1381,05/08/24 07:30:00 PM,70.027,55.263,,,,,
1382,05/08/24 07:45:00 PM,69.100,56.947,,,,,
1383,05/08/24 08:00:00 PM,68.328,58.144,,,,,
1384,05/08/24 08:15:00 PM,67.788,58.901,,,,,
1385,05/08/24 08:30:00 PM,67.246,59.707,,,,,
1386,05/08/24 08:45:00 PM,66.861,60.073,,,,,
1387,05/08/24 09:00:00 PM,66.706,60.733,,,,,
1388,05/08/24 09:15:00 PM,66.396,61.123,,,,,
1389,05/08/24 09:30:00 PM,66.243,61.954,,,,,
1390,05/08/24 09:45:00 PM,66.166,62.393,,,,,
1391,05/08/24 10:00:00 PM,66.088,62.589,,,,,
1392,05/08/24 10:15:00 PM,66.088,63.614,,,,,
1393,05/08/24 10:30:00 PM,66.011,64.615,,,,,
1394,05/08/24 10:45:00 PM,66.011,65.372,,,,,
1395,05/08/24 11:00:00 PM,66.088,64.127,,,,,
1396,05/08/24 11:15:00 PM,66.166,63.834,,,,,
1397,05/08/24 11:30:00 PM,66.088,64.811,,,,,
1398,05/08/24 11:45:00 PM,66.088,64.615,,,,,
1399,05/09/24 12:00:00 AM,65.934,65.372,,,,,
1400,05/09/24 12:15:00 AM,66.088,66.178,,,,,
1401,05/09/24 12:30:00 AM,66.088,66.154,,,,,
1402,05/09/24 12:45:00 AM,66.088,65.934,,,,,
1403,05/09/24 01:00:00 AM,66.088,65.714,,,,,
1404,05/09/24 01:15:00 AM,65.934,65.812,,,,,
1405,05/09/24 01:30:00 AM,65.934,65.836,,,,,
1406,05/09/24 01:45:00 AM,66.243,65.714,,,,,
1407,05/09/24 02:00:00 AM,66.474,65.275,,,,,
1408,05/09/24 02:15:00 AM,66.783,65.324,,,,,
1409,05/09/24 02:30:00 AM,67.168,64.396,,,,,
1410,05/09/24 02:45:00 AM,67.246,64.542,,,,,
1411,05/09/24 03:00:00 AM,67.401,63.565,,,,,
1412,05/09/24 03:15:00 AM,67.478,63.101,,,,,
1413,05/09/24 03:30:00 AM,67.478,62.466,,,,,
1414,05/09/24 03:45:00 AM,67.555,62.564,,,,,
1415,05/09/24 04:00:00 AM,67.555,62.466,,,,,
1416,05/09/24 04:15:00 AM,67.555,62.466,,,,,
1417,05/09/24 04:30:00 AM,67.788,61.807,,,,,
1418,05/09/24 04:45:00 AM,67.633,61.416,,,,,
1419,05/09/24 05:00:00 AM,67.478,61.490,,,,,
1420,05/09/24 05:15:00 AM,67.246,62.149,,,,,
1421,05/09/24 05:30:00 AM,67.323,62.369,,,,,
1422,05/09/24 05:45:00 AM,67.168,61.563,,,,,
1423,05/09/24 06:00:00 AM,66.628,61.514,,,,,
1424,05/09/24 06:15:00 AM,66.011,62.076,,,,,
1425,05/09/24 06:30:00 AM,65.624,63.126,,,,,
1426,05/09/24 06:45:00 AM,65.779,64.274,,,,,
1427,05/09/24 07:00:00 AM,66.319,64.151,,,,,
1428,05/09/24 07:15:00 AM,66.861,63.565,,,,,
1429,05/09/24 07:30:00 AM,67.633,63.492,,,,,
1430,05/09/24 07:45:00 AM,68.482,61.929,,,,,
1431,05/09/24 08:00:00 AM,69.177,60.537,,,,,
1432,05/09/24 08:15:00 AM,69.872,59.634,,,,,
1433,05/09/24 08:30:00 AM,70.489,58.315,,,,,
1434,05/09/24 08:45:00 AM,71.184,57.216,,,,,
1435,05/09/24 09:00:00 AM,71.956,56.484,,,,,
1436,05/09/24 09:15:00 AM,72.651,54.847,,,,,
1437,05/09/24 09:30:00 AM,73.346,54.042,,,,,
1438,05/09/24 09:45:00 AM,73.965,53.382,,,,,
1439,05/09/24 10:00:00 AM,74.350,52.943,,,,,
1440,05/09/24 10:15:00 AM,74.813,52.650,,,,,
1441,05/09/24 10:30:00 AM,75.663,51.404,,,,,
1442,05/09/24 10:45:00 AM,76.282,50.476,,,,,
1443,05/09/24 11:00:00 AM,76.822,49.109,,,,,
1444,05/09/24 11:15:00 AM,77.362,48.645,,,,,
1445,05/09/24 11:30:00 AM,78.057,48.669,,,,,
1446,05/09/24 11:45:00 AM,78.521,46.935,,,,,
1447,05/09/24 12:00:00 PM,78.366,47.326,,,,,
1448,05/09/24 12:15:00 PM,78.598,47.888,,,,,
1449,05/09/24 12:30:00 PM,78.906,47.521,,,,,
1450,05/09/24 12:45:00 PM,78.984,47.497,,,,,
1451,05/09/24 01:00:00 PM,79.061,47.302,,,,,
1452,05/09/24 01:15:00 PM,79.371,46.789,,,,,
1453,05/09/24 01:30:00 PM,79.756,46.813,,,,,
1454,05/09/24 01:45:00 PM,80.760,46.203,,,,,
1455,05/09/24 02:00:00 PM,82.072,44.078,,,,,
1456,05/09/24 02:15:00 PM,83.694,42.173,,,,,
1457,05/09/24 02:30:00 PM,85.548,40.317,,,,,
1458,05/09/24 02:45:00 PM,86.938,38.266,,,,,
1459,05/09/24 03:00:00 PM,87.942,36.654,,,,,
1460,05/09/24 03:15:00 PM,88.637,35.629,,,,,
1461,05/09/24 03:30:00 PM,88.790,35.580,,,,,
1462,05/09/24 03:45:00 PM,89.100,35.214,,,,,
1463,05/09/24 04:00:00 PM,88.560,35.140,,,,,
1464,05/09/24 04:15:00 PM,87.323,35.922,,,,,
1465,05/09/24 04:30:00 PM,86.243,38.266,,,,,
1466,05/09/24 04:45:00 PM,85.239,38.926,,,,,
1467,05/09/24 05:00:00 PM,84.234,39.878,,,,,
1468,05/09/24 05:15:00 PM,83.309,40.098,,,,,
1469,05/09/24 05:30:00 PM,82.382,41.099,,,,,
1470,05/09/24 05:45:00 PM,80.992,41.880,,,,,
1471,05/09/24 06:00:00 PM,79.138,44.884,,,,,
1472,05/09/24 06:15:00 PM,77.439,46.300,,,,,
1473,05/09/24 06:30:00 PM,75.817,49.133,,,,,
1474,05/09/24 06:45:00 PM,74.583,50.501,,,,,
1475,05/09/24 07:00:00 PM,72.883,51.306,,,,,
1476,05/09/24 07:15:00 PM,71.416,52.772,,,,,
1477,05/09/24 07:30:00 PM,70.412,56.166,,,,,
1478,05/09/24 07:45:00 PM,69.640,57.241,,,,,
1479,05/09/24 08:00:00 PM,68.868,58.535,,,,,
1480,05/09/24 08:15:00 PM,68.250,59.170,,,,,
1481,05/09/24 08:30:00 PM,67.863,60.537,,,,,
1482,05/09/24 08:45:00 PM,67.478,61.197,,,,,
1483,05/09/24 09:00:00 PM,67.323,61.294,,,,,
1484,05/09/24 09:15:00 PM,67.091,61.416,,,,,
1485,05/09/24 09:30:00 PM,67.015,61.319,,,,,
1486,05/09/24 09:45:00 PM,66.783,61.905,,,,,
1487,05/09/24 10:00:00 PM,66.628,62.027,,,,,
1488,05/09/24 10:15:00 PM,66.628,61.538,,,,,
1489,05/09/24 10:30:00 PM,66.319,61.636,,,,,
1490,05/09/24 10:45:00 PM,66.088,62.295,,,,,
1491,05/09/24 11:00:00 PM,65.934,62.222,,,,,
1492,05/09/24 11:15:00 PM,65.701,62.833,,,,,
1493,05/09/24 11:30:00 PM,65.701,63.297,,,,,
1494,05/09/24 11:45:00 PM,65.624,62.955,,,,,
1495,05/10/24 12:00:00 AM,65.547,63.834,,,,,
1496,05/10/24 12:15:00 AM,65.471,64.371,,,,,
1497,05/10/24 12:30:00 AM,65.394,63.419,,,,,
1498,05/10/24 12:45:00 AM,64.929,62.857,,,,,
1499,05/10/24 01:00:00 AM,64.621,63.053,,,,,
1500,05/10/24 01:15:00 AM,64.312,63.590,,,,,
1501,05/10/24 01:30:00 AM,64.157,65.153,,,,,
1502,05/10/24 01:45:00 AM,64.467,66.642,,,,,
1503,05/10/24 02:00:00 AM,64.621,66.081,,,,,
1504,05/10/24 02:15:00 AM,64.621,66.154,,,,,
1505,05/10/24 02:30:00 AM,64.544,66.520,,,,,
1506,05/10/24 02:45:00 AM,64.544,66.862,,,,,
1507,05/10/24 03:00:00 AM,64.621,67.302,,,,,
1508,05/10/24 03:15:00 AM,64.699,68.498,,,,,
1509,05/10/24 03:30:00 AM,65.084,68.694,,,,,
1510,05/10/24 03:45:00 AM,65.779,67.179,,,,,
1511,05/10/24 04:00:00 AM,66.166,64.811,,,,,
1512,05/10/24 04:15:00 AM,66.243,64.518,,,,,
1513,05/10/24 04:30:00 AM,66.243,64.151,,,,,
1514,05/10/24 04:45:00 AM,66.243,64.444,,,,,
1515,05/10/24 05:00:00 AM,66.396,64.542,,,,,
1516,05/10/24 05:15:00 AM,66.474,64.371,,,,,
1517,05/10/24 05:30:00 AM,66.706,64.078,,,,,
1518,05/10/24 05:45:00 AM,66.706,63.810,,,,,
1519,05/10/24 06:00:00 AM,66.628,63.858,,,,,
1520,05/10/24 06:15:00 AM,66.628,64.151,,,,,
1521,05/10/24 06:30:00 AM,66.551,63.858,,,,,
1522,05/10/24 06:45:00 AM,66.396,63.834,,,,,
1523,05/10/24 07:00:00 AM,66.396,64.225,,,,,
1524,05/10/24 07:15:00 AM,66.319,63.785,,,,,
1525,05/10/24 07:30:00 AM,66.243,64.078,,,,,
1526,05/10/24 07:45:00 AM,66.474,64.542,,,,,
1527,05/10/24 08:00:00 AM,66.628,64.591,,,,,
1528,05/10/24 08:15:00 AM,66.783,63.419,,,,,
1529,05/10/24 08:30:00 AM,67.091,63.248,,,,,
1530,05/10/24 08:45:00 AM,67.323,62.369,,,,,
1531,05/10/24 09:00:00 AM,67.555,61.832,,,,,
1532,05/10/24 09:15:00 AM,68.018,61.074,,,,,
1533,05/10/24 09:30:00 AM,68.405,60.562,,,,,
1534,05/10/24 09:45:00 AM,68.713,59.512,,,,,
1535,05/10/24 10:00:00 AM,68.635,59.731,,,,,
1536,05/10/24 10:15:00 AM,68.868,59.780,,,,,
1537,05/10/24 10:30:00 AM,69.255,59.658,,,,,
1538,05/10/24 10:45:00 AM,69.795,58.486,,,,,
1539,05/10/24 11:00:00 AM,70.335,57.607,,,,,
1540,05/10/24 11:15:00 AM,70.952,57.656,,,,,
1541,05/10/24 11:30:00 AM,71.956,55.507,,,,,
1542,05/10/24 11:45:00 AM,72.574,54.310,,,,,
1543,05/10/24 12:00:00 PM,73.423,52.869,,,,,
1544,05/10/24 12:15:00 PM,74.041,51.844,,,,,
1545,05/10/24 12:30:00 PM,74.737,50.965,,,,,
1546,05/10/24 12:45:00 PM,75.200,50.134,,,,,
1547,05/10/24 01:00:00 PM,75.663,49.768,,,,,
1548,05/10/24 01:15:00 PM,75.585,49.475,,,,,
1549,05/10/24 01:30:00 PM,75.432,49.548,,,,,
1550,05/10/24 01:45:00 PM,75.432,49.695,,,,,
1551,05/10/24 02:00:00 PM,75.510,49.353,,,,,
1552,05/10/24 02:15:00 PM,75.740,48.864,,,,,
1553,05/10/24 02:30:00 PM,75.663,48.132,,,,,
1554,05/10/24 02:45:00 PM,75.200,49.035,,,,,
1555,05/10/24 03:00:00 PM,74.890,49.158,,,,,
1556,05/10/24 03:15:00 PM,74.583,49.621,,,,,
1557,05/10/24 03:30:00 PM,74.273,49.670,,,,,
1558,05/10/24 03:45:00 PM,73.888,50.452,,,,,
1559,05/10/24 04:00:00 PM,72.651,52.430,,,,,
1560,05/10/24 04:15:00 PM,71.956,53.993,,,,,
1561,05/10/24 04:30:00 PM,72.266,53.431,,,,,
1562,05/10/24 04:45:00 PM,72.574,52.698,,,,,
1563,05/10/24 05:00:00 PM,72.729,52.650,,,,,
1564,05/10/24 05:15:00 PM,72.421,53.284,,,,,
1565,05/10/24 05:30:00 PM,71.724,54.676,,,,,
1566,05/10/24 05:45:00 PM,71.184,55.995,,,,,
1567,05/10/24 06:00:00 PM,70.644,56.777,,,,,
1568,05/10/24 06:15:00 PM,70.027,57.411,,,,,
1569,05/10/24 06:30:00 PM,69.795,58.291,,,,,
1570,05/10/24 06:45:00 PM,69.640,58.681,,,,,
1571,05/10/24 07:00:00 PM,69.332,59.121,,,,,
1572,05/10/24 07:15:00 PM,68.945,59.780,,,,,
1573,05/10/24 07:30:00 PM,68.482,60.659,,,,,
1574,05/10/24 07:45:00 PM,68.173,61.368,,,,,
1575,05/10/24 08:00:00 PM,67.710,62.173,,,,,
1576,05/10/24 08:15:00 PM,67.246,62.711,,,,,
1577,05/10/24 08:30:00 PM,66.861,63.541,,,,,
1578,05/10/24 08:45:00 PM,66.706,63.907,,,,,
1579,05/10/24 09:00:00 PM,66.551,64.347,,,,,
1580,05/10/24 09:15:00 PM,66.628,64.933,,,,,
1581,05/10/24 09:30:00 PM,66.551,65.348,,,,,
1582,05/10/24 09:45:00 PM,66.474,65.617,,,,,
1583,05/10/24 10:00:00 PM,66.319,65.397,,,,,
1584,05/10/24 10:15:00 PM,65.934,66.007,,,,,
1585,05/10/24 10:30:00 PM,65.779,66.764,,,,,
1586,05/10/24 10:45:00 PM,65.624,66.618,,,,,
1587,05/10/24 11:00:00 PM,65.624,66.960,,,,,
1588,05/10/24 11:15:00 PM,65.624,67.009,,,,,
1589,05/10/24 11:30:00 PM,65.701,66.789,,,,,
1590,05/10/24 11:45:00 PM,65.624,66.789,,,,,
1591,05/11/24 12:00:00 AM,65.547,67.155,,,,,
1592,05/11/24 12:15:00 AM,65.547,66.838,,,,,
1593,05/11/24 12:30:00 AM,65.547,66.813,,,,,
1594,05/11/24 12:45:00 AM,65.471,66.935,,,,,
1595,05/11/24 01:00:00 AM,65.394,66.813,,,,,
1596,05/11/24 01:15:00 AM,65.239,66.032,,,,,
1597,05/11/24 01:30:00 AM,65.084,66.300,,,,,
1598,05/11/24 01:45:00 AM,64.774,66.105,,,,,
1599,05/11/24 02:00:00 AM,64.544,66.496,,,,,
1600,05/11/24 02:15:00 AM,64.467,66.935,,,,,
1601,05/11/24 02:30:00 AM,64.389,67.546,,,,,
1602,05/11/24 02:45:00 AM,64.312,67.253,,,,,
1603,05/11/24 03:00:00 AM,64.157,66.764,,,,,
1604,05/11/24 03:15:00 AM,63.849,67.668,,,,,
1605,05/11/24 03:30:00 AM,63.694,68.327,,,,,
1606,05/11/24 03:45:00 AM,63.694,68.694,,,,,
1607,05/11/24 04:00:00 AM,63.772,68.620,,,,,
1608,05/11/24 04:15:00 AM,63.849,68.523,,,,,
1609,05/11/24 04:30:00 AM,63.927,68.645,,,,,
1610,05/11/24 04:45:00 AM,64.080,68.010,,,,,
1611,05/11/24 05:00:00 AM,64.234,67.888,,,,,
1612,05/11/24 05:15:00 AM,64.312,67.082,,,,,
1613,05/11/24 05:30:00 AM,64.389,67.033,,,,,
1614,05/11/24 05:45:00 AM,64.467,66.740,,,,,
1615,05/11/24 06:00:00 AM,64.467,66.838,,,,,
1616,05/11/24 06:15:00 AM,64.467,66.618,,,,,
1617,05/11/24 06:30:00 AM,64.389,66.447,,,,,
1618,05/11/24 06:45:00 AM,64.467,67.082,,,,,
1619,05/11/24 07:00:00 AM,64.544,66.569,,,,,
1620,05/11/24 07:15:00 AM,64.544,66.764,,,,,
1621,05/11/24 07:30:00 AM,64.699,65.885,,,,,
1622,05/11/24 07:45:00 AM,64.621,66.618,,,,,
1623,05/11/24 08:00:00 AM,64.929,66.374,,,,,
1624,05/11/24 08:15:00 AM,65.394,65.592,,,,,
1625,05/11/24 08:30:00 AM,65.701,64.371,,,,,
1626,05/11/24 08:45:00 AM,65.856,63.907,,,,,
1627,05/11/24 09:00:00 AM,66.011,63.443,,,,,
1628,05/11/24 09:15:00 AM,66.088,63.297,,,,,
1629,05/11/24 09:30:00 AM,66.551,63.077,,,,,
1630,05/11/24 09:45:00 AM,66.938,61.954,,,,,
1631,05/11/24 10:00:00 AM,67.168,61.172,,,,,
1632,05/11/24 10:15:00 AM,67.323,61.636,,,,,
1633,05/11/24 10:30:00 AM,67.633,60.635,,,,,
1634,05/11/24 10:45:00 AM,67.710,60.171,,,,,
1635,05/11/24 11:00:00 AM,68.018,60.195,,,,,
1636,05/11/24 11:15:00 AM,68.482,59.463,,,,,
1637,05/11/24 11:30:00 AM,68.868,58.364,,,,,
1638,05/11/24 11:45:00 AM,69.255,58.388,,,,,
1639,05/11/24 12:00:00 PM,69.485,57.900,,,,,
1640,05/11/24 12:15:00 PM,69.485,57.802,,,,,
1641,05/11/24 12:30:00 PM,69.177,58.584,,,,,
1642,05/11/24 12:45:00 PM,68.790,59.048,,,,,
1643,05/11/24 01:00:00 PM,68.790,58.901,,,,,
1644,05/11/24 01:15:00 PM,68.945,58.779,,,,,
1645,05/11/24 01:30:00 PM,69.177,58.803,,,,,
1646,05/11/24 01:45:00 PM,69.562,57.729,,,,,
1647,05/11/24 02:00:00 PM,69.872,57.485,,,,,
1648,05/11/24 02:15:00 PM,70.335,56.899,,,,,
1649,05/11/24 02:30:00 PM,71.262,55.458,,,,,
1650,05/11/24 02:45:00 PM,72.034,53.626,,,,,
1651,05/11/24 03:00:00 PM,72.574,53.504,,,,,
1652,05/11/24 03:15:00 PM,72.729,53.748,,,,,
1653,05/11/24 03:30:00 PM,73.038,53.284,,,,,
1654,05/11/24 03:45:00 PM,73.423,53.040,,,,,
1655,05/11/24 04:00:00 PM,73.578,52.552,,,,,
1656,05/11/24 04:15:00 PM,73.578,52.454,,,,,
1657,05/11/24 04:30:00 PM,73.269,52.650,,,,,
1658,05/11/24 04:45:00 PM,72.574,53.065,,,,,
1659,05/11/24 05:00:00 PM,71.649,54.530,,,,,
1660,05/11/24 05:15:00 PM,70.952,55.556,,,,,
1661,05/11/24 05:30:00 PM,70.180,56.874,,,,,
1662,05/11/24 05:45:00 PM,69.408,58.095,,,,,
