"Plot Title: smoke_hobo1"
"#","Date Time, GMT-07:00","Temp, °F (LGR S/N: 21308793, SEN S/N: 21308793)","RH, % (LGR S/N: 21308793, SEN S/N: 21308793)","Coupler Detached (LGR S/N: 21308793)","Coupler Attached (LGR S/N: 21308793)","Host Connected (LGR S/N: 21308793)","Stopped (LGR S/N: 21308793)","End Of File (LGR S/N: 21308793)"
1337,05/07/24 03:00:00 PM,78.521,45.690,,,,,
1338,05/07/24 03:15:00 PM,78.984,44.713,,,,,
1339,05/07/24 03:30:00 PM,79.524,43.614,,,,,
1340,05/07/24 03:45:00 PM,79.678,43.053,,,,,
1341,05/07/24 04:00:00 PM,79.833,43.370,,,,,
1342,05/07/24 04:15:00 PM,79.911,45.153,,,,,
1343,05/07/24 04:30:00 PM,79.061,46.203,,,,,
1344,05/07/24 04:45:00 PM,77.904,47.595,,,,,
1345,05/07/24 05:00:00 PM,77.284,48.864,,,,,
1346,05/07/24 05:15:00 PM,76.899,49.109,,,,,
1347,05/07/24 05:30:00 PM,76.359,50.818,,,,,
1348,05/07/24 05:45:00 PM,75.817,52.112,,,,,
1349,05/07/24 06:00:00 PM,74.968,52.259,,,,,
1350,05/07/24 06:15:00 PM,74.118,53.431,,,,,
1351,05/07/24 06:30:00 PM,73.423,54.481,,,,,
1352,05/07/24 06:45:00 PM,72.574,55.775,,,,,
1353,05/07/24 07:00:00 PM,71.879,55.751,,,,,
1354,05/07/24 07:15:00 PM,71.029,56.874,,,,,
1355,05/07/24 07:30:00 PM,70.489,59.194,,,,,
1356,05/07/24 07:45:00 PM,70.027,60.513,,,,,
1357,05/07/24 08:00:00 PM,69.795,61.001,,,,,
1358,05/07/24 08:15:00 PM,69.408,61.294,,,,,
1359,05/07/24 08:30:00 PM,69.255,59.683,,,,,
1360,05/07/24 08:45:00 PM,69.022,58.779,,,,,
1361,05/07/24 09:00:00 PM,68.868,56.654,,,,,
1362,05/07/24 09:15:00 PM,68.560,54.286,,,,,
1363,05/07/24 09:30:00 PM,68.713,51.893,,,,,
1364,05/07/24 09:45:00 PM,68.713,51.844,,,,,
1365,05/07/24 10:00:00 PM,68.945,49.915,,,,,
1366,05/07/24 10:15:00 PM,69.022,51.990,,,,,
1367,05/07/24 10:30:00 PM,68.868,53.529,,,,,
1368,05/07/24 10:45:00 PM,68.405,54.579,,,,,
1369,05/07/24 11:00:00 PM,68.173,54.652,,,,,
1370,05/07/24 11:15:00 PM,67.941,55.287,,,,,
1371,05/07/24 11:30:00 PM,67.710,56.654,,,,,
1372,05/07/24 11:45:00 PM,67.323,57.705,,,,,
1373,05/08/24 12:00:00 AM,66.938,58.462,,,,,
1374,05/08/24 12:15:00 AM,66.783,58.242,,,,,
1375,05/08/24 12:30:00 AM,66.474,58.413,,,,,
1376,05/08/24 12:45:00 AM,66.319,58.803,,,,,
1377,05/08/24 01:00:00 AM,66.166,59.121,,,,,
1378,05/08/24 01:15:00 AM,66.011,60.049,,,,,
1379,05/08/24 01:30:00 AM,65.779,60.366,,,,,
1380,05/08/24 01:45:00 AM,65.701,60.195,,,,,
1381,05/08/24 02:00:00 AM,65.471,60.098,,,,,
1382,05/08/24 02:15:00 AM,65.394,58.999,,,,,
1383,05/08/24 02:30:00 AM,65.007,59.194,,,,,
1384,05/08/24 02:45:00 AM,64.699,59.658,,,,,
1385,05/08/24 03:00:00 AM,64.389,60.488,,,,,
1386,05/08/24 03:15:00 AM,64.157,58.779,,,,,
1387,05/08/24 03:30:00 AM,63.772,58.364,,,,,
1388,05/08/24 03:45:00 AM,63.307,59.780,,,,,
1389,05/08/24 04:00:00 AM,63.154,60.977,,,,,
1390,05/08/24 04:15:00 AM,62.922,59.170,,,,,
1391,05/08/24 04:30:00 AM,62.690,58.291,,,,,
1392,05/08/24 04:45:00 AM,62.305,60.342,,,,,
1393,05/08/24 05:00:00 AM,62.227,59.927,,,,,
1394,05/08/24 05:15:00 AM,61.840,60.098,,,,,
1395,05/08/24 05:30:00 AM,61.763,61.587,,,,,
1396,05/08/24 05:45:00 AM,61.686,61.661,,,,,
1397,05/08/24 06:00:00 AM,61.686,62.125,,,,,
1398,05/08/24 06:15:00 AM,61.533,62.833,,,,,
1399,05/08/24 06:30:00 AM,61.533,64.127,,,,,
1400,05/08/24 06:45:00 AM,61.686,64.078,,,,,
1401,05/08/24 07:00:00 AM,61.840,64.396,,,,,
1402,05/08/24 07:15:00 AM,62.227,63.346,,,,,
1403,05/08/24 07:30:00 AM,62.845,63.712,,,,,
1404,05/08/24 07:45:00 AM,63.462,64.957,,,,,
1405,05/08/24 08:00:00 AM,64.157,65.495,,,,,
1406,05/08/24 08:15:00 AM,64.852,65.104,,,,,
1407,05/08/24 08:30:00 AM,65.471,65.177,,,,,
1408,05/08/24 08:45:00 AM,65.934,64.762,,,,,
1409,05/08/24 09:00:00 AM,66.319,64.444,,,,,
1410,05/08/24 09:15:00 AM,66.861,64.420,,,,,
1411,05/08/24 09:30:00 AM,68.095,62.955,,,,,
1412,05/08/24 09:45:00 AM,69.949,61.465,,,,,
1413,05/08/24 10:00:00 AM,71.571,58.388,,,,,
1414,05/08/24 10:15:00 AM,72.111,57.363,,,,,
1415,05/08/24 10:30:00 AM,72.421,56.093,,,,,
1416,05/08/24 10:45:00 AM,72.651,55.458,,,,,
1417,05/08/24 11:00:00 AM,72.729,55.531,,,,,
1418,05/08/24 11:15:00 AM,72.651,54.530,,,,,
1419,05/08/24 11:30:00 AM,72.806,53.968,,,,,
1420,05/08/24 11:45:00 AM,73.269,51.648,,,,,
1421,05/08/24 12:00:00 PM,73.578,50.525,,,,,
1422,05/08/24 12:15:00 PM,73.423,52.063,,,,,
1423,05/08/24 12:30:00 PM,73.423,52.527,,,,,
1424,05/08/24 12:45:00 PM,74.196,52.234,,,,,
1425,05/08/24 01:00:00 PM,75.277,50.769,,,,,
1426,05/08/24 01:15:00 PM,76.204,50.232,,,,,
1427,05/08/24 01:30:00 PM,76.977,49.011,,,,,
1428,05/08/24 01:45:00 PM,77.979,49.133,,,,,
1429,05/08/24 02:00:00 PM,78.598,48.010,,,,,
1430,05/08/24 02:15:00 PM,78.751,47.326,,,,,
1431,05/08/24 02:30:00 PM,78.906,45.934,,,,,
1432,05/08/24 02:45:00 PM,78.829,46.764,,,,,
1433,05/08/24 03:00:00 PM,78.984,46.569,,,,,
1434,05/08/24 03:15:00 PM,78.984,47.033,,,,,
1435,05/08/24 03:30:00 PM,78.598,47.961,,,,,
1436,05/08/24 03:45:00 PM,78.057,48.620,,,,,
1437,05/08/24 04:00:00 PM,77.284,49.060,,,,,
1438,05/08/24 04:15:00 PM,76.590,50.232,,,,,
1439,05/08/24 04:30:00 PM,76.512,49.841,,,,,
1440,05/08/24 04:45:00 PM,76.127,49.915,,,,,
1441,05/08/24 05:00:00 PM,76.050,50.159,,,,,
1442,05/08/24 05:15:00 PM,75.510,49.963,,,,,
1443,05/08/24 05:30:00 PM,75.123,50.867,,,,,
1444,05/08/24 05:45:00 PM,74.890,51.038,,,,,
1445,05/08/24 06:00:00 PM,74.583,49.670,,,,,
1446,05/08/24 06:15:00 PM,73.888,50.232,,,,,
1447,05/08/24 06:30:00 PM,73.116,51.624,,,,,
1448,05/08/24 06:45:00 PM,72.421,53.211,,,,,
1449,05/08/24 07:00:00 PM,71.802,54.408,,,,,
1450,05/08/24 07:15:00 PM,71.107,56.386,,,,,
1451,05/08/24 07:30:00 PM,70.027,57.241,,,,,
1452,05/08/24 07:45:00 PM,69.255,58.632,,,,,
1453,05/08/24 08:00:00 PM,68.635,59.560,,,,,
1454,05/08/24 08:15:00 PM,68.095,60.171,,,,,
1455,05/08/24 08:30:00 PM,67.710,60.757,,,,,
1456,05/08/24 08:45:00 PM,67.478,61.074,,,,,
1457,05/08/24 09:00:00 PM,67.401,61.441,,,,,
1458,05/08/24 09:15:00 PM,67.168,61.734,,,,,
1459,05/08/24 09:30:00 PM,67.091,62.320,,,,,
1460,05/08/24 09:45:00 PM,66.938,62.808,,,,,
1461,05/08/24 10:00:00 PM,66.938,62.979,,,,,
1462,05/08/24 10:15:00 PM,66.861,63.785,,,,,
1463,05/08/24 10:30:00 PM,66.783,64.762,,,,,
1464,05/08/24 10:45:00 PM,66.783,65.568,,,,,
1465,05/08/24 11:00:00 PM,66.706,64.811,,,,,
1466,05/08/24 11:15:00 PM,66.628,64.420,,,,,
1467,05/08/24 11:30:00 PM,66.628,65.275,,,,,
1468,05/08/24 11:45:00 PM,66.551,65.201,,,,,
1469,05/09/24 12:00:00 AM,66.551,65.812,,,,,
1470,05/09/24 12:15:00 AM,66.551,66.642,,,,,
1471,05/09/24 12:30:00 AM,66.551,66.789,,,,,
1472,05/09/24 12:45:00 AM,66.628,66.642,,,,,
1473,05/09/24 01:00:00 AM,66.628,66.422,,,,,
1474,05/09/24 01:15:00 AM,66.551,66.276,,,,,
1475,05/09/24 01:30:00 AM,66.628,66.227,,,,,
1476,05/09/24 01:45:00 AM,66.706,66.227,,,,,
1477,05/09/24 02:00:00 AM,66.783,66.007,,,,,
1478,05/09/24 02:15:00 AM,67.091,66.056,,,,,
1479,05/09/24 02:30:00 AM,67.323,65.421,,,,,
1480,05/09/24 02:45:00 AM,67.478,65.690,,,,,
1481,05/09/24 03:00:00 AM,67.710,64.713,,,,,
1482,05/09/24 03:15:00 AM,67.788,64.298,,,,,
1483,05/09/24 03:30:00 AM,67.788,63.443,,,,,
1484,05/09/24 03:45:00 AM,67.788,63.565,,,,,
1485,05/09/24 04:00:00 AM,67.941,63.541,,,,,
1486,05/09/24 04:15:00 AM,67.941,63.565,,,,,
1487,05/09/24 04:30:00 AM,68.018,63.175,,,,,
1488,05/09/24 04:45:00 AM,68.095,62.637,,,,,
1489,05/09/24 05:00:00 AM,67.863,62.564,,,,,
1490,05/09/24 05:15:00 AM,67.710,63.223,,,,,
1491,05/09/24 05:30:00 AM,67.710,63.419,,,,,
1492,05/09/24 05:45:00 AM,67.555,62.882,,,,,
1493,05/09/24 06:00:00 AM,67.168,62.295,,,,,
1494,05/09/24 06:15:00 AM,66.783,62.491,,,,,
1495,05/09/24 06:30:00 AM,66.396,63.223,,,,,
1496,05/09/24 06:45:00 AM,66.396,64.444,,,,,
1497,05/09/24 07:00:00 AM,66.783,64.689,,,,,
1498,05/09/24 07:15:00 AM,67.168,64.615,,,,,
1499,05/09/24 07:30:00 AM,67.710,64.884,,,,,
1500,05/09/24 07:45:00 AM,68.405,63.834,,,,,
1501,05/09/24 08:00:00 AM,68.945,62.906,,,,,
1502,05/09/24 08:15:00 AM,69.562,61.978,,,,,
1503,05/09/24 08:30:00 AM,70.180,60.977,,,,,
1504,05/09/24 08:45:00 AM,70.722,60.195,,,,,
1505,05/09/24 09:00:00 AM,71.494,59.438,,,,,
1506,05/09/24 09:15:00 AM,72.111,57.802,,,,,
1507,05/09/24 09:30:00 AM,72.496,57.460,,,,,
1508,05/09/24 09:45:00 AM,72.883,57.241,,,,,
1509,05/09/24 10:00:00 AM,73.346,56.557,,,,,
1510,05/09/24 10:15:00 AM,73.810,56.166,,,,,
1511,05/09/24 10:30:00 AM,74.737,55.385,,,,,
1512,05/09/24 10:45:00 AM,75.432,54.042,,,,,
1513,05/09/24 11:00:00 AM,75.895,53.211,,,,,
1514,05/09/24 11:15:00 AM,76.590,52.503,,,,,
1515,05/09/24 11:30:00 AM,77.131,52.234,,,,,
1516,05/09/24 11:45:00 AM,77.826,50.672,,,,,
1517,05/09/24 12:00:00 PM,77.904,50.403,,,,,
1518,05/09/24 12:15:00 PM,77.671,51.404,,,,,
1519,05/09/24 12:30:00 PM,77.517,51.795,,,,,
1520,05/09/24 12:45:00 PM,77.284,52.210,,,,,
1521,05/09/24 01:00:00 PM,77.671,51.624,,,,,
1522,05/09/24 01:15:00 PM,77.979,51.477,,,,,
1523,05/09/24 01:30:00 PM,78.057,51.477,,,,,
1524,05/09/24 01:45:00 PM,78.751,51.404,,,,,
1525,05/09/24 02:00:00 PM,79.678,49.377,,,,,
1526,05/09/24 02:15:00 PM,80.296,48.571,,,,,
1527,05/09/24 02:30:00 PM,80.528,48.449,,,,,
1528,05/09/24 02:45:00 PM,81.068,47.546,,,,,
1529,05/09/24 03:00:00 PM,81.378,46.398,,,,,
1530,05/09/24 03:15:00 PM,81.455,45.739,,,,,
1531,05/09/24 03:30:00 PM,80.992,46.227,,,,,
1532,05/09/24 03:45:00 PM,80.605,46.740,,,,,
1533,05/09/24 04:00:00 PM,80.296,46.471,,,,,
1534,05/09/24 04:15:00 PM,80.143,46.325,,,,,
1535,05/09/24 04:30:00 PM,80.065,47.888,,,,,
1536,05/09/24 04:45:00 PM,79.601,48.083,,,,,
1537,05/09/24 05:00:00 PM,79.061,48.449,,,,,
1538,05/09/24 05:15:00 PM,78.598,48.498,,,,,
1539,05/09/24 05:30:00 PM,77.979,49.328,,,,,
1540,05/09/24 05:45:00 PM,77.517,48.987,,,,,
1541,05/09/24 06:00:00 PM,76.590,50.916,,,,,
1542,05/09/24 06:15:00 PM,75.432,51.795,,,,,
1543,05/09/24 06:30:00 PM,74.273,53.895,,,,,
1544,05/09/24 06:45:00 PM,73.269,54.676,,,,,
1545,05/09/24 07:00:00 PM,72.111,55.018,,,,,
1546,05/09/24 07:15:00 PM,71.029,55.775,,,,,
1547,05/09/24 07:30:00 PM,70.180,58.632,,,,,
1548,05/09/24 07:45:00 PM,69.485,59.609,,,,,
1549,05/09/24 08:00:00 PM,68.790,60.562,,,,,
1550,05/09/24 08:15:00 PM,68.328,61.099,,,,,
1551,05/09/24 08:30:00 PM,67.863,62.247,,,,,
1552,05/09/24 08:45:00 PM,67.633,62.882,,,,,
1553,05/09/24 09:00:00 PM,67.323,63.101,,,,,
1554,05/09/24 09:15:00 PM,67.246,63.150,,,,,
1555,05/09/24 09:30:00 PM,67.091,62.979,,,,,
1556,05/09/24 09:45:00 PM,66.938,63.541,,,,,
1557,05/09/24 10:00:00 PM,66.938,63.541,,,,,
1558,05/09/24 10:15:00 PM,66.861,63.199,,,,,
1559,05/09/24 10:30:00 PM,66.861,63.028,,,,,
1560,05/09/24 10:45:00 PM,66.706,63.126,,,,,
1561,05/09/24 11:00:00 PM,66.628,63.272,,,,,
1562,05/09/24 11:15:00 PM,66.474,63.492,,,,,
1563,05/09/24 11:30:00 PM,66.474,63.932,,,,,
1564,05/09/24 11:45:00 PM,66.319,63.761,,,,,
1565,05/10/24 12:00:00 AM,66.243,64.322,,,,,
1566,05/10/24 12:15:00 AM,66.166,64.860,,,,,
1567,05/10/24 12:30:00 AM,66.088,64.322,,,,,
1568,05/10/24 12:45:00 AM,65.779,63.492,,,,,
1569,05/10/24 01:00:00 AM,65.471,63.541,,,,,
1570,05/10/24 01:15:00 AM,65.239,63.663,,,,,
1571,05/10/24 01:30:00 AM,65.007,64.737,,,,,
1572,05/10/24 01:45:00 AM,65.239,66.764,,,,,
1573,05/10/24 02:00:00 AM,65.239,66.349,,,,,
1574,05/10/24 02:15:00 AM,65.394,66.593,,,,,
1575,05/10/24 02:30:00 AM,65.316,66.716,,,,,
1576,05/10/24 02:45:00 AM,65.316,66.960,,,,,
1577,05/10/24 03:00:00 AM,65.239,67.473,,,,,
1578,05/10/24 03:15:00 AM,65.471,68.596,,,,,
1579,05/10/24 03:30:00 AM,65.701,68.889,,,,,
1580,05/10/24 03:45:00 AM,66.243,67.741,,,,,
1581,05/10/24 04:00:00 AM,66.551,66.203,,,,,
1582,05/10/24 04:15:00 AM,66.551,65.714,,,,,
1583,05/10/24 04:30:00 AM,66.628,65.348,,,,,
1584,05/10/24 04:45:00 AM,66.628,65.641,,,,,
1585,05/10/24 05:00:00 AM,66.706,65.470,,,,,
1586,05/10/24 05:15:00 AM,66.783,65.421,,,,,
1587,05/10/24 05:30:00 AM,66.938,65.079,,,,,
1588,05/10/24 05:45:00 AM,66.938,65.055,,,,,
1589,05/10/24 06:00:00 AM,66.938,64.982,,,,,
1590,05/10/24 06:15:00 AM,66.783,65.226,,,,,
1591,05/10/24 06:30:00 AM,66.783,65.128,,,,,
1592,05/10/24 06:45:00 AM,66.551,65.299,,,,,
1593,05/10/24 07:00:00 AM,66.319,65.763,,,,,
1594,05/10/24 07:15:00 AM,66.166,65.543,,,,,
1595,05/10/24 07:30:00 AM,66.166,66.081,,,,,
1596,05/10/24 07:45:00 AM,66.319,66.471,,,,,
1597,05/10/24 08:00:00 AM,66.474,66.276,,,,,
1598,05/10/24 08:15:00 AM,66.551,65.665,,,,,
1599,05/10/24 08:30:00 AM,66.783,65.519,,,,,
1600,05/10/24 08:45:00 AM,66.861,65.055,,,,,
1601,05/10/24 09:00:00 AM,67.168,64.542,,,,,
1602,05/10/24 09:15:00 AM,67.478,64.078,,,,,
1603,05/10/24 09:30:00 AM,67.710,63.516,,,,,
1604,05/10/24 09:45:00 AM,67.788,62.857,,,,,
1605,05/10/24 10:00:00 AM,67.788,63.028,,,,,
1606,05/10/24 10:15:00 AM,67.941,63.223,,,,,
1607,05/10/24 10:30:00 AM,68.250,63.175,,,,,
1608,05/10/24 10:45:00 AM,68.713,62.466,,,,,
1609,05/10/24 11:00:00 AM,69.022,61.954,,,,,
1610,05/10/24 11:15:00 AM,69.485,62.247,,,,,
1611,05/10/24 11:30:00 AM,70.412,60.488,,,,,
1612,05/10/24 11:45:00 AM,70.952,59.487,,,,,
1613,05/10/24 12:00:00 PM,71.649,57.973,,,,,
1614,05/10/24 12:15:00 PM,72.266,57.118,,,,,
1615,05/10/24 12:30:00 PM,72.651,56.337,,,,,
1616,05/10/24 12:45:00 PM,72.961,55.775,,,,,
1617,05/10/24 01:00:00 PM,73.269,55.482,,,,,
1618,05/10/24 01:15:00 PM,73.269,55.311,,,,,
1619,05/10/24 01:30:00 PM,73.116,55.409,,,,,
1620,05/10/24 01:45:00 PM,73.193,55.458,,,,,
1621,05/10/24 02:00:00 PM,73.116,55.311,,,,,
1622,05/10/24 02:15:00 PM,73.193,54.896,,,,,
1623,05/10/24 02:30:00 PM,73.193,54.237,,,,,
1624,05/10/24 02:45:00 PM,72.806,55.067,,,,,
1625,05/10/24 03:00:00 PM,72.574,54.969,,,,,
1626,05/10/24 03:15:00 PM,72.421,55.311,,,,,
1627,05/10/24 03:30:00 PM,72.266,55.287,,,,,
1628,05/10/24 03:45:00 PM,71.956,55.702,,,,,
1629,05/10/24 04:00:00 PM,70.876,56.215,,,,,
1630,05/10/24 04:15:00 PM,70.104,59.145,,,,,
1631,05/10/24 04:30:00 PM,70.180,58.974,,,,,
1632,05/10/24 04:45:00 PM,70.335,58.608,,,,,
1633,05/10/24 05:00:00 PM,70.412,58.681,,,,,
1634,05/10/24 05:15:00 PM,70.180,59.072,,,,,
1635,05/10/24 05:30:00 PM,69.795,60.147,,,,,
1636,05/10/24 05:45:00 PM,69.485,61.050,,,,,
1637,05/10/24 06:00:00 PM,69.177,61.490,,,,,
1638,05/10/24 06:15:00 PM,68.713,61.905,,,,,
1639,05/10/24 06:30:00 PM,68.560,62.515,,,,,
1640,05/10/24 06:45:00 PM,68.482,62.833,,,,,
1641,05/10/24 07:00:00 PM,68.328,62.857,,,,,
1642,05/10/24 07:15:00 PM,68.018,63.321,,,,,
1643,05/10/24 07:30:00 PM,67.863,63.883,,,,,
1644,05/10/24 07:45:00 PM,67.555,64.298,,,,,
1645,05/10/24 08:00:00 PM,67.246,64.762,,,,,
1646,05/10/24 08:15:00 PM,66.938,65.201,,,,,
1647,05/10/24 08:30:00 PM,66.551,65.665,,,,,
1648,05/10/24 08:45:00 PM,66.396,66.203,,,,,
1649,05/10/24 09:00:00 PM,66.319,66.398,,,,,
1650,05/10/24 09:15:00 PM,66.243,67.033,,,,,
1651,05/10/24 09:30:00 PM,66.243,67.448,,,,,
1652,05/10/24 09:45:00 PM,66.243,67.717,,,,,
1653,05/10/24 10:00:00 PM,66.088,67.399,,,,,
1654,05/10/24 10:15:00 PM,65.779,67.912,,,,,
1655,05/10/24 10:30:00 PM,65.471,68.742,,,,,
1656,05/10/24 10:45:00 PM,65.394,68.645,,,,,
1657,05/10/24 11:00:00 PM,65.316,68.791,,,,,
1658,05/10/24 11:15:00 PM,65.394,69.011,,,,,
1659,05/10/24 11:30:00 PM,65.547,68.718,,,,,
1660,05/10/24 11:45:00 PM,65.547,68.400,,,,,
1661,05/11/24 12:00:00 AM,65.471,68.913,,,,,
1662,05/11/24 12:15:00 AM,65.394,68.400,,,,,
1663,05/11/24 12:30:00 AM,65.161,68.742,,,,,
1664,05/11/24 12:45:00 AM,65.007,69.060,,,,,
1665,05/11/24 01:00:00 AM,65.007,69.011,,,,,
1666,05/11/24 01:15:00 AM,64.774,68.303,,,,,
1667,05/11/24 01:30:00 AM,64.467,68.694,,,,,
1668,05/11/24 01:45:00 AM,64.080,68.523,,,,,
1669,05/11/24 02:00:00 AM,64.002,69.255,,,,,
1670,05/11/24 02:15:00 AM,63.927,69.475,,,,,
1671,05/11/24 02:30:00 AM,64.080,69.524,,,,,
1672,05/11/24 02:45:00 AM,64.234,69.060,,,,,
1673,05/11/24 03:00:00 AM,64.002,68.303,,,,,
1674,05/11/24 03:15:00 AM,63.772,69.133,,,,,
1675,05/11/24 03:30:00 AM,63.540,69.988,,,,,
1676,05/11/24 03:45:00 AM,63.385,70.501,,,,,
1677,05/11/24 04:00:00 AM,63.462,70.379,,,,,
1678,05/11/24 04:15:00 AM,63.694,70.354,,,,,
1679,05/11/24 04:30:00 AM,63.772,70.208,,,,,
1680,05/11/24 04:45:00 AM,63.849,69.573,,,,,
1681,05/11/24 05:00:00 AM,64.080,69.963,,,,,
1682,05/11/24 05:15:00 AM,64.234,68.913,,,,,
1683,05/11/24 05:30:00 AM,64.312,68.913,,,,,
1684,05/11/24 05:45:00 AM,64.389,68.523,,,,,
1685,05/11/24 06:00:00 AM,64.389,68.474,,,,,
1686,05/11/24 06:15:00 AM,64.389,68.083,,,,,
1687,05/11/24 06:30:00 AM,64.389,68.156,,,,,
1688,05/11/24 06:45:00 AM,64.389,68.596,,,,,
1689,05/11/24 07:00:00 AM,64.544,68.156,,,,,
1690,05/11/24 07:15:00 AM,64.467,68.181,,,,,
1691,05/11/24 07:30:00 AM,64.544,67.643,,,,,
1692,05/11/24 07:45:00 AM,64.389,68.181,,,,,
1693,05/11/24 08:00:00 AM,64.621,68.181,,,,,
1694,05/11/24 08:15:00 AM,64.929,68.352,,,,,
1695,05/11/24 08:30:00 AM,65.316,67.179,,,,,
1696,05/11/24 08:45:00 AM,65.316,66.764,,,,,
1697,05/11/24 09:00:00 AM,65.471,66.178,,,,,
1698,05/11/24 09:15:00 AM,65.471,66.520,,,,,
1699,05/11/24 09:30:00 AM,65.779,66.374,,,,,
1700,05/11/24 09:45:00 AM,66.088,65.275,,,,,
1701,05/11/24 10:00:00 AM,66.166,65.055,,,,,
1702,05/11/24 10:15:00 AM,66.166,65.543,,,,,
1703,05/11/24 10:30:00 AM,66.551,64.493,,,,,
1704,05/11/24 10:45:00 AM,66.551,64.347,,,,,
1705,05/11/24 11:00:00 AM,66.628,64.444,,,,,
1706,05/11/24 11:15:00 AM,67.091,64.029,,,,,
1707,05/11/24 11:30:00 AM,67.478,63.077,,,,,
1708,05/11/24 11:45:00 AM,67.788,62.906,,,,,
1709,05/11/24 12:00:00 PM,67.941,62.589,,,,,
1710,05/11/24 12:15:00 PM,68.018,62.491,,,,,
1711,05/11/24 12:30:00 PM,67.710,62.930,,,,,
1712,05/11/24 12:45:00 PM,67.401,63.492,,,,,
1713,05/11/24 01:00:00 PM,67.401,63.394,,,,,
1714,05/11/24 01:15:00 PM,67.478,63.687,,,,,
1715,05/11/24 01:30:00 PM,67.478,63.712,,,,,
1716,05/11/24 01:45:00 PM,67.863,62.906,,,,,
1717,05/11/24 02:00:00 PM,68.095,62.735,,,,,
1718,05/11/24 02:15:00 PM,68.405,62.540,,,,,
1719,05/11/24 02:30:00 PM,69.022,61.490,,,,,
1720,05/11/24 02:45:00 PM,69.640,60.122,,,,,
1721,05/11/24 03:00:00 PM,69.872,60.024,,,,,
1722,05/11/24 03:15:00 PM,70.104,60.415,,,,,
1723,05/11/24 03:30:00 PM,70.412,59.976,,,,,
1724,05/11/24 03:45:00 PM,70.567,59.976,,,,,
1725,05/11/24 04:00:00 PM,70.644,59.658,,,,,
1726,05/11/24 04:15:00 PM,70.567,59.512,,,,,
1727,05/11/24 04:30:00 PM,70.567,59.585,,,,,
1728,05/11/24 04:45:00 PM,70.180,59.389,,,,,
1729,05/11/24 05:00:00 PM,69.640,60.098,,,,,
1730,05/11/24 05:15:00 PM,69.255,60.757,,,,,
1731,05/11/24 05:30:00 PM,68.635,61.490,,,,,
1732,05/11/24 05:45:00 PM,68.173,62.344,,,,,
1733,05/11/24 06:00:00 PM,67.710,63.492,,,,,
1734,05/11/24 06:15:00 PM,67.246,63.712,,,,,
1735,05/11/24 06:30:00 PM,66.861,63.639,,,,,
1736,05/11/24 06:45:00 PM,66.474,64.200,,,,,
1737,05/11/24 07:00:00 PM,66.011,64.591,,,,,
1738,05/11/24 07:15:00 PM,65.547,65.299,,,,,
1739,05/11/24 07:30:00 PM,65.316,65.885,,,,,
1740,05/11/24 07:45:00 PM,65.007,66.129,,,,,
1741,05/11/24 08:00:00 PM,64.774,66.398,,,,,
1742,05/11/24 08:15:00 PM,64.699,66.471,,,,,
1743,05/11/24 08:30:00 PM,64.544,66.642,,,,,
1744,05/11/24 08:45:00 PM,64.389,67.179,,,,,
1745,05/11/24 09:00:00 PM,64.544,67.375,,,,,
1746,05/11/24 09:15:00 PM,64.621,67.692,,,,,
1747,05/11/24 09:30:00 PM,64.774,68.205,,,,,
1748,05/11/24 09:45:00 PM,64.852,68.352,,,,,
1749,05/11/24 10:00:00 PM,64.929,68.425,,,,,
1750,05/11/24 10:15:00 PM,64.929,68.400,,,,,
1751,05/11/24 10:30:00 PM,64.929,68.400,,,,,
1752,05/11/24 10:45:00 PM,65.007,68.156,,,,,
1753,05/11/24 11:00:00 PM,65.084,68.400,,,,,
1754,05/11/24 11:15:00 PM,65.161,68.376,,,,,
1755,05/11/24 11:30:00 PM,65.007,68.181,,,,,
1756,05/11/24 11:45:00 PM,65.007,68.425,,,,,
1757,05/12/24 12:00:00 AM,65.007,68.864,,,,,
1758,05/12/24 12:15:00 AM,65.007,69.084,,,,,
1759,05/12/24 12:30:00 AM,65.007,69.231,,,,,
1760,05/12/24 12:45:00 AM,65.084,69.280,,,,,
1761,05/12/24 01:00:00 AM,64.852,69.548,,,,,
1762,05/12/24 01:15:00 AM,64.774,69.597,,,,,
1763,05/12/24 01:30:00 AM,64.699,69.573,,,,,
1764,05/12/24 01:45:00 AM,64.621,69.621,,,,,
1765,05/12/24 02:00:00 AM,64.621,69.768,,,,,
1766,05/12/24 02:15:00 AM,64.544,69.499,,,,,
1767,05/12/24 02:30:00 AM,64.467,69.573,,,,,
1768,05/12/24 02:45:00 AM,64.467,69.182,,,,,
1769,05/12/24 03:00:00 AM,64.389,68.840,,,,,
1770,05/12/24 03:15:00 AM,64.002,69.035,,,,,
1771,05/12/24 03:30:00 AM,63.617,69.499,,,,,
1772,05/12/24 03:45:00 AM,63.540,70.427,,,,,
1773,05/12/24 04:00:00 AM,63.462,70.525,,,,,
1774,05/12/24 04:15:00 AM,63.617,70.720,,,,,
1775,05/12/24 04:30:00 AM,63.540,70.696,,,,,
1776,05/12/24 04:45:00 AM,63.772,70.794,,,,,
1777,05/12/24 05:00:00 AM,63.694,70.794,,,,,
1778,05/12/24 05:15:00 AM,63.849,70.525,,,,,
1779,05/12/24 05:30:00 AM,63.927,70.501,,,,,
1780,05/12/24 05:45:00 AM,64.080,70.085,,,,,
1781,05/12/24 06:00:00 AM,64.080,70.085,,,,,
